%NL6, T=400, betaT=0.990000, w=4000, maxC=50, maxP=500, maxR=1
%time (s)	cost
2.987489e-002	30563
3.547720e-002	27953
6.519970e-002	26194
3.228563e-001	26190
3.584753e-001	25758
4.178224e-001	25755
6.817158e-001	25705
6.860518e-001	25668
6.897298e-001	25243
1.770175e+000	25240
1.773695e+000	25202
1.834167e+000	25073
1.839858e+000	24920
3.328030e+000	24750
3.372293e+000	24553
