%NL8, T=400, betaT=0.999900, w=4000, maxC=5000, maxP=7100, maxR=10
%time (s)	cost
3.383220e-001	49496
3.611592e-001	49229
7.032774e-001	48883
7.055520e-001	48852
7.104861e-001	47796
1.261658e+000	46345
3.510481e+000	46123
3.517951e+000	45832
3.718046e+000	45798
3.726736e+000	45201
6.020742e+001	43012
2.023179e+002	42703
6.649296e+002	42699
6.649839e+002	42403
6.651497e+002	42255
6.658167e+002	42175
7.291424e+002	42096
3.419329e+003	41924
3.698047e+003	41823
3.698504e+003	41801
