%NL6, T=400, betaT=0.990000, w=4000, maxC=50, maxP=500, maxR=1
%time (s)	cost
2.745824e-002	29156
5.580716e-002	28967
6.753275e-002	28870
1.763709e-001	28319
2.768352e-001	27979
3.536637e-001	27403
4.309157e-001	26974
4.365322e-001	26590
4.438843e-001	26293
1.853425e+000	26193
1.871948e+000	26166
1.926404e+000	25901
1.933578e+000	25765
2.151831e+000	25754
2.185503e+000	25538
2.421515e+000	24787
2.505123e+000	24347
2.551021e+000	24310
2.707083e+000	23978
2.766544e+000	23916
